short_name,region_code,station_id,long_name,label,lat,lon,station_type
S.Lorenzo Colli,14,S12132,S.LORENZO COLLI,,38.16292,13.316449,3
S.Marco d'Alunz.,14,S12028,SAN MARCO D`ALUNZIO T.,,38.094202,14.675909,3
S.Martino Piana,14,S12252,SAN MARTINO PIANA,,37.455701,14.996912,3
Acate,14,S12409,ACATE,,36.996592,14.42545,3
Acireale,14,S12328,ACIREALE,,37.600514,15.163697,3
Acquaviva,14,S12209,ACQUAVIVA,,37.570258,13.674927,3
Agrigento Centr.,14,S12216,AGRIGENTO CENTRALE,Agrigento,37.309051,13.584412,3
Alcamo,14,S12116,ALCAMO,,37.93891,12.926125,3
Alcamo diramaz.,14,S12150,ALCAMO DIRAMAZIONE,,37.978894,12.915916,3
Alcantara,14,S12320,ALCANTARA,,37.82145,15.251158,3
Ali' Terme,14,S12310,ALI` TERME,,38.013952,15.435184,3
Aragona Caldare,14,S12370,ARAGONA CALDARE,,37.381097,13.636837,3
Augusta,14,S12345,AUGUSTA,,37.24334,15.218628,3
Avola,14,S12426,AVOLA,,36.907434,15.125733,3
Bagheria,14,S12008,BAGHERIA,,38.089905,13.507215,3
CANICATTI',14,S12375,CANICATTI`,,37.359879,13.855395,3
Cannizzaro,14,S12330,CANNIZZARO,,37.54711,15.129698,3
Capaci,14,S12145,CAPACI,,38.171794,13.232398,3
Capo d'Orlando,14,S12030,CAPO D`ORLANDO-NASO,,38.157941,14.744844,3
Carini,14,S12127,CARINI,,38.147696,13.186624,3
Caronia,14,S12025,CARONIA,,38.034475,14.443761,3
Carruba,14,S12326,CARRUBA,,37.694344,15.196143,3
Cassibile,14,S12427,CASSIBILE,,36.962581,15.191895,3
Castelbuono,14,S12020,CASTELBUONO,,38.014606,14.108578,3
Casteldaccia,14,S12010,CASTELDACCIA,,38.060474,13.536867,3
Castiglione di S,14,S12362,CASTIGLIONE DI SICILIA,,37.88674,15.097013,3
Castrofilippo,14,S12374,CASTROFILIPPO,,37.363751,13.780842,3
Cerda,14,S12200,CERDA,,37.953964,13.78447,3
Bruca,14,S12153,BRUCA,,37.946836,12.793178,3
Buonfornello,14,S12016,BUONFORNELLO,,37.972052,13.816408,3
Butera,14,S12406,BUTERA,,37.145078,14.171691,3
Comiso,14,S12411,COMISO,,36.947184,14.60037,3
Comitini Zolfare,14,S12371,COMITINI ZOLFARE,,37.409955,13.661007,3
Scicli,14,S12418,SCICLI,,36.789939,14.698759,3
Scordia,14,S12278,SCORDIA,,37.294595,14.851219,3
Sferro,14,S12246,SFERRO,,37.502031,14.792131,3
Siracusa M.,14,S12351,SIRACUSA M.,,37.057888,15.293258,3
Spagnuola,14,S12106,SPAGNUOLA,,37.83631,12.477051,3
Terme Vigliatore,14,S12040,TERME VIGLIATORE,,38.133588,15.164396,3
Termini Imerese,14,S12014,TERMINI IMERESE,,37.980132,13.703631,3
Fiera,14,S12137,FIERA,,38.144004,13.351336,3
Fildidonna,14,S12277,FILDIDONNA,,37.310867,14.808848,3
Fiumefreddo di S,14,S12322,FIUMEFREDDO DI SICILIA,,37.795247,15.205615,3
Partinico,14,S12124,PARTINICO,,38.05857,13.108956,3
Passomartino,14,S12339,PASSOMARTINO,,37.396391,15.009698,3
Patti-San Piero,14,S12036,PATTI-SAN PIERO PATTI,,38.146905,14.975331,3
Gela,14,S12407,GELA,,37.07283,14.259461,3
Genisi,14,S12413,GENISI,,36.882562,14.623413,3
Giachery,14,S12138,GIACHERY,,38.138135,13.355856,3
Giarre Riposto,14,S12324,GIARRE RIPOSTO,,37.730346,15.193386,3
Giojosa Marea,14,S12033,GIOJOSA MAREA,,38.175149,14.894794,3
Grotte,14,S12372,GROTTE,,37.409848,13.702717,3
Imera,14,S12236,IMERA,,37.533814,14.125165,3
Ispica,14,S12421,ISPICA,,36.77804,14.914315,3
Lascari,14,S12018,LASCARI,,38.011672,13.928633,3
Lentini,14,S12341,LENTINI,,37.300916,14.99758,3
Lentini diramaz.,14,S12340,LENTINI DIRAMAZIONE,,37.340009,14.98141,3
Lercara Bassa,14,S12205,LERCARA BASSA,,37.737639,13.633053,3
Balestrate,14,S12122,BALESTRATE,,38.053364,13.007374,3
S.Nicola T.,14,S12012,S.NICOLA T.,,38.015817,13.612755,3
S.Oliva,14,S12387,S.OLIVA,,37.15773,13.901587,3
Sampieri,14,S12419,SAMPIERI,,36.73188,14.744577,3
Calatabiano,14,S12321,CALATABIANO,,37.814684,15.226568,3
Calatafimi,14,S12151,CALATAFIMI,,37.938858,12.856156,3
Caltagirone,14,S12270,CALTAGIRONE,,37.225276,14.521165,3
Cammarata S.G.G.,14,S12207,CAMMARATA S.GIOVANNI GEMINI,,37.653759,13.673791,3
Campobello di M.,14,S12112,CAMPOBELLO DI MAZARA,,37.636256,12.733165,3
Policoro Tursi,15,S11802,POLICORO TURSI,,40.207304,16.688819,3
Sapri,15,S11721,SAPRI,,40.078013,15.627204,4
Albano Lucania,15,S11453,ALBANO DI LUCANIA,,40.574707,16.021247,3
Acquafredda,15,S11722,ACQUAFREDDA,,40.035527,15.671846,3
Crotone,15,S11823,CROTONE,Crotone,39.0845,17.108418,4
Maratea,15,S11723,MARATEA,,39.995028,15.70975,3
Marconia,15,S11800,MARCONIA,,40.316896,16.752317,3
Metaponto,15,S11461,METAPONTO,,40.368496,16.815176,2
Spinazzola,15,S11304,SPINAZZOLA,,40.953396,16.087173,4
Taranto,15,S11465,TARANTO,Taranto,40.483727,17.224059,4
Filiano,15,S11211,FILIANO,,40.837161,15.752285,3
Forenza,15,S11210,FORENZA,,40.866839,15.725331,3
Bella Muro,15,S09831,BELLA MURO,,40.700914,15.542936,3
Salandra,15,S11457,SALANDRA,,40.583446,16.351564,3
Monticchio,15,S09622,MONTICCHIO,,40.923923,15.539231,3
Calciano,15,S11455,CALCIANO,,40.595117,16.202526,3
Campomaggiore,15,S11454,CAMPOMAGGIORE,,40.550772,16.086766,3
Potenza Sup.re,15,S11217,POTENZA SUPERIORE,Potenza,40.64586,15.800966,3
Rionero A.Ripac.,15,S11209,RIONERO ATELLA RIPACANDITA,,40.922066,15.678699,3
Picerno,15,S09833,PICERNO,,40.640122,15.641612,3
Pietragalla,15,S11213,PIETRAGALLA,,40.753314,15.79211,3
Pisticci,15,S11459,PISTICCI,,40.420848,16.552181,3
Trivigno,15,S11452,TRIVIGNO,,40.588598,15.997824,3
Bernalda,15,S11460,BERNALDA,,40.397616,16.682281,3
Balvano R.,15,S09830,BALVANO R.,,40.649993,15.495304,3
Tiera,15,S11216,TIERA,,40.697817,15.819279,3
Mar.di Maratea,15,S11724,MARINA DI MARATEA,,39.959512,15.735953,3
Monteverde,15,S09624,MONTEVERDE,,40.967691,15.568502,3
Barile,15,S11208,BARILE,,40.943044,15.670959,3
Potenza Centrale,15,S11420,POTENZA CENTRALE,Potenza,40.629469,15.806808,3
Baragiano,15,S09832,BARAGIANO,,40.695213,15.569206,3
Scanzano J. M.,15,S11801,SCANZANO J. MONTALBANO J.,,40.25362,16.705192,3
Nova Siri Roton.,15,S11803,NOVA SIRI ROTONDELLA,,40.130311,16.644044,3
Praja A.T.,15,S11725,PRAJA AJETA TORTORA,,39.900832,15.780628,4
Rapone Ruvo S.F.,15,S09621,RAPONE RUVO S.FELE,,40.88802,15.47373,3
Pisciolo,15,S09625,PISCIOLO,,41.018914,15.565446,3
Tito,15,S09834,TITO,,40.607321,15.698194,3
Lagonegro,15,S09911,LAGONEGRO,,40.120325,15.7627,3
Rocchetta S.A.L.,15,S11205,ROCCHETTA S.ANT.LAC.,,41.1518,15.53295,4
Melfi,15,S11206,MELFI,,40.989871,15.646895,3
Castel Lagopes.,15,S11212,CASTEL LAGOPESOLE,,40.787682,15.758093,3
Avigliano Luc.,15,S11214,AVIGLIANO LUCANIA,,40.714667,15.785619,3
Leonessa,15,S11219,LEONESSA,,41.062304,15.595094,3
Possidente,15,S11220,POSSIDENTE,,40.781144,15.777104,3
S.Nicola Melfi,15,S11300,S. NICOLA DI MELFI,,41.073281,15.677602,3
Venosa Maschito,15,S11302,VENOSA - MASCHITO,,40.979136,15.846171,3
Palazzo S.G.- M.,15,S11303,PALAZZO S.GERVASIO - MONTEMIL.,,40.93929,15.98982,3
Vaglio Basil.,15,S11450,VAGLIO BASILICATA,,40.656322,15.880105,3
Brindisi di Mont,15,S11451,BRINDISI DI MONTAGNA,,40.611991,15.955795,3
Grassano,15,S11456,GRASSANO,,40.593317,16.241049,3
Ferrandina,15,S11458,FERRANDINA,,40.516566,16.475276,3
F00027,15,F00027,F00027,,40.602484,17.013702,4
F00028,15,F00028,F00028,,39.715638,16.347656,4
Calitri Pescop.,15,S09620,CALITRI PESCOPAGANO,,40.884932,15.427962,3
Romagnano V.,15,S09829,ROMAGNANO V.,,40.610041,15.447651,4
S.Tommaso del P.,15,S09630,S.TOMMASO DEL PIANO,,40.900403,15.503719,3
Gravina in P.,16,S11306,GRAVINA IN PUGLIA,,40.825216,16.418926,3
Palagiano Mott.,16,S11509,PALAGIANO MOTTOLA,,40.601744,17.065478,3
Monteiasi,16,S11601,MONTEIASI,,40.523852,17.361457,3
Margherita S.Of.,16,S11107,MARGHERITA DI SAV./OFANTINO,,41.343,16.136024,3
Minervino Murge,16,S11403,MINERVINO MURGE,,41.081788,16.074974,3
Brindisi Maritt.,16,S11137,BRINDISI MARITTIMA,,40.633543,17.94863,3
Candida,16,S11105,CANDIDA,,41.346664,15.996588,3
Castellaneta M.,16,S11463,CASTELLANETA MARINA,,40.481111,16.965434,3
Troia Cast.Sauri,16,S09322,TROIA CASTELLUCCIO SAURI,,41.319829,15.421123,3
Chieuti Serrac.,16,S11021,CHIEUTI SERRACAPRIOLA,,41.921962,15.156645,3
Amendola,16,S11051,AMENDOLA,,41.518025,15.732569,3
Frattarolo,16,S11053,FRATTAROLO,,41.58364,15.861727,3
Manfredonia,16,S11054,MANFREDONIA,,41.623046,15.908142,3
Trinitapoli,16,S11106,TRINITAPOLI S.FERDIN. DI P.,,41.349677,16.090839,3
Bari C.le,16,S11119,BARI CENTRALE,Bari,41.11774,16.869601,4
Fasano,16,S11130,FASANO,,40.851753,17.3859,3
Carovigno,16,S11133,CAROVIGNO,,40.737337,17.683791,3
S.Vito Normanni,16,S11135,S.VITO DEI NORMANNI,,40.650352,17.818585,3
Squinzano,16,S11142,SQUINZANO,,40.439266,18.046097,3
Ordona,16,S11202,ORDONA,,41.315006,15.620567,3
Rocchetta S.A.L.,16,S11205,ROCCHETTA S.ANT.LAC.,,41.1518,15.53295,3
Canne d.Battag.,16,S11406,CANNE DELLA BATTAGLIA,,41.294583,16.146169,3
Acquaviva,16,S11504,ACQUAVIVA DELLE FONTI,,40.892806,16.839826,3
Francavilla Font,16,S11603,FRANCAVILLA FONTANA,,40.523145,17.584714,3
Bari S.Spirito,16,S11116,BARI S. SPIRITO,,41.159653,16.746324,3
F00050,16,F00050,F00050,,41.927825,15.065002,4
F00029,16,F00029,F00029,,40.576413,17.028809,4
Rignano Gargan.,16,S11028,RIGNANO GARGANICO,,41.579344,15.490229,3
Grottaglie,16,S11602,GROTTAGLIE,,40.528989,17.424503,3
Altamura,16,S11307,ALTAMURA,,40.837666,16.551739,3
Apice S.A.B.,16,S09314,APICE S.ARCANGELO BONITO,,41.140927,14.918733,4
Apricena,16,S11024,APRICENA,,41.77664,15.387809,3
Ascoli Satriano,16,S11203,ASCOLI SATRIANO,,41.219859,15.547828,3
Bari Palese M.,16,S11118,BARI PALESE MACCHIE,,41.151583,16.766902,3
Bari S.Andrea,16,S11513,BARI S.ANDREA,,41.105467,16.830255,3
Bari S.Giorgio,16,S11150,BARI S.GIORGIO,,41.093779,16.950084,3
Bisceglie,16,S11113,BISCEGLIE,,41.235445,16.499484,3
Bitetto,16,S11501,BITETTO PALO DEL COLLE,,41.041481,16.74053,3
Bovino Deliceto,16,S09321,BOVINO DELICETO,,41.27835,15.369255,3
Candela,16,S11204,CANDELA,,41.151439,15.533163,3
Canosa di Puglia,16,S11402,CANOSA DI PUGLIA,,41.218556,16.053906,3
Casal Sabini,16,S11309,CASAL SABINI,,40.799021,16.647908,3
Cerignola,16,S11103,CERIGNOLA,,41.315664,15.897298,3
Cervaro,16,S11200,CERVARO,,41.397604,15.595704,3
Metaponto,16,S11461,METAPONTO,,40.368496,16.815176,4
Brindisi,16,S11136,BRINDISI,Brindisi,40.634339,17.938978,1
Cisternino,16,S11131,CISTERNINO,,40.816652,17.456899,3
Siponto,16,S11056,SIPONTO,,41.61296,15.895572,3
Spinazzola,16,S11304,SPINAZZOLA,,40.953396,16.087173,3
Taranto,16,S11465,TARANTO,Taranto,40.483727,17.224059,1
Termoli,16,S11019,TERMOLI,,42.000623,14.992805,4
Gioia del Colle,16,S11505,GIOIA DEL COLLE,,40.796983,16.916569,3
Incoronata,16,S11101,INCORONATA,,41.408174,15.650728,3
Latiano,16,S11606,LATIANO,,40.558074,17.717629,3
Lecce,16,S11145,LECCE,Lecce,40.34566,18.165724,1
Barletta,16,S11108,BARLETTA,,41.315227,16.278867,3
Bellavista,16,S11512,BELLAVISTA,,40.517077,17.176892,3
S.Pietro V.co,16,S11141,S. PIETRO VERNOTICO,,40.48902,18.000716,3
San Severo,16,S11025,SAN SEVERO,,41.684512,15.392567,3
Sannicandro,16,S11503,SANNICANDRO DI BARI,,40.958821,16.753771,3
Santuario Incor.,16,S11201,SANTUARIO INCORONATA,,41.370726,15.605748,3
Santeramo,16,S11310,SANTERAMO,,40.8026,16.76403,3
PM Ripalta,16,S11022,POSTO MOVIMENTO RIPALTA,,41.895706,15.27507,3
Modugno Citta',16,S11515,MODUGNO CITTA`,,41.086437,16.779596,3
Molfetta,16,S11114,MOLFETTA,,41.196008,16.596793,3
Monopoli,16,S11129,MONOPOLI,,40.952017,17.292455,3
Oria,16,S11605,ORIA,,40.508167,17.646534,3
Orsara di Puglia,16,S09320,ORSARA DI PUGLIA,,41.241899,15.27766,4
Ortanova,16,S11102,ORTANOVA,,41.350441,15.732059,3
Ostuni,16,S11132,OSTUNI,,40.752356,17.580809,3
Palagianello,16,S11508,PALAGIANELLO,,40.610906,16.975202,3
Palagiano Chiat.,16,S11464,PALAGIANO CHIATONA,,40.516998,17.059217,3
Trani,16,S11112,TRANI,,41.272693,16.417646,3
Trepuzzi,16,S11143,TREPUZZI,,40.40964,18.076902,3
Tuturano,16,S11140,TUTURANO,,40.550726,17.979016,3
Massafra,16,S11510,MASSAFRA,,40.582968,17.107899,3
Mesagne,16,S11607,MESAGNE,,40.563203,17.802082,3
Cozze,16,S11151,COZZE,,41.017835,17.159396,3
Egnazia,16,S11154,EGNAZIA,,40.901727,17.329607,3
Bari Parco Nord,16,S11148,BARI PARCO NORD,,41.123916,16.837018,3
BA Torre a Mare,16,S11126,BARI TORRE A MARE,,41.082637,16.995772,3
Villa Castelli,16,S11608,VILLA CASTELLI,,40.523377,17.476149,3
Polignano a Mare,16,S11128,POLIGNANO A MARE,,40.990926,17.218676,3
Ponte Albanito,16,S09325,PONTE ALBANITO,,41.35148,15.532976,3
Ginosa,16,S11462,GINOSA,,40.429201,16.890968,3
Giovinazzo,16,S11115,GIOVINAZZO,,41.180968,16.669346,3
Grumo Appula,16,S11502,GRUMO APPULA,,41.01199,16.718777,3
Poggio Imperiale,16,S11023,POGGIO IMPERIALE,,41.805561,15.35707,3
Poggiorsini,16,S11305,POGGIORSINI,,40.935221,16.266897,3
Bari Parco Sud,16,S11125,BARI PARCO SUD,,41.111822,16.914736,3
Mola di Bari,16,S11127,MOLA DI BARI,,41.057227,17.080919,3
Nasisi,16,S11600,NASISI,,40.50791,17.257802,3
Foggia,16,S11100,FOGGIA,Foggia,41.466,15.555816,1
Praja A.T.,17,S11725,PRAJA AJETA TORTORA,,39.900832,15.780628,3
Reggio C. Catona,17,S11776,REGGIO DI CALABRIA CATONA,,38.185806,15.641205,3
Riace,17,S11845,RIACE,,38.389178,16.528152,3
Rocca Imperiale,17,S11804,ROCCA IMPERIALE,,40.100043,16.615742,3
Saline di Reggio,17,S11864,SALINE DI REGGIO,,37.938677,15.710664,3
Scilla,17,S11772,SCILLA,,38.251202,15.710886,3
Simeri Crichi,17,S11832,SIMERI CRICHI,,38.883068,16.716122,3
Tarsia,17,S11903,TARSIA,,39.653552,16.24293,3
Reggio C. Lido,17,S11780,REGGIO CALABRIA LIDO,,38.117668,15.649171,3
F00030,17,F00030,F00030,,38.699444,16.508331,4
F00031,17,F00031,F00031,,38.286703,16.155396,4
F00032,17,F00032,F00032,,38.163176,15.709076,4
F00033,17,F00033,F00033,,38.739624,16.248779,4
F00034,17,F00034,F00034,,38.735875,16.175995,4
F00035,17,F00035,F00035,,38.305025,15.899963,4
R.C.Aero,17,S11866,R.C.AEROPORTO,,38.073039,15.642301,3
Fiumefreddo,17,S11741,FIUMEFREDDO BRUZIO,,39.246369,16.059012,3
Francavilla A.F.,17,S11752,FRANCAVILLA ANGITOLA F.,,38.778074,16.215215,3
Fuscaldo,17,S11738,FUSCALDO,,39.409692,16.011475,3
Gabella Grande,17,S11871,GABELLA GRANDE,,39.146447,17.10991,3
Gizzeria Lido,17,S11748,GIZZERIA LIDO,,38.933446,16.212563,3
Grisolia,17,S11729,GRISOLIA S.MARIA,,39.739731,15.821072,3
Guardavalle,17,S11843,GUARDAVALLE,,38.480266,16.578923,3
Guardia P.T.,17,S11737,GUARDIA PIEMONTESE TERME,,39.464259,15.979237,3
L.Terme Nicastro,17,S11951,LAMEZIA TERME NICASTRO,,38.966779,16.320043,3
L.Terme Sambiase,17,S11950,LAMEZIA TERME SAMBIASE,,38.959927,16.284962,3
Locri,17,S11851,LOCRI,,38.233154,16.264787,3
Longobardi,17,S11742,LONGOBARDI,,39.211493,16.061261,3
Marcellina V.O.,17,S11728,MARCELLINA VERBICARO ORSOMARSO,,39.766974,15.822665,3
Marcellinara,17,S11953,MARCELLINARA,,38.923103,16.466939,3
M.d.San Lorenzo,17,S11862,MARINA DI SAN LORENZO,,37.919844,15.826365,3
Metaponto,17,S11461,METAPONTO,,40.368496,16.815176,4
Mirto Crosia,17,S11814,MIRTO CROSIA,,39.604876,16.777366,3
Monasterace St.,17,S11844,MONASTERACE STILO,,38.437591,16.574444,3
Mongrassano,17,S11905,MONGRASSANO CERVICATI,,39.538462,16.222511,3
Montepaone M.,17,S11836,MONTEPAONE - MONTAURO,,38.728548,16.541944,3
Motta SG Lazzaro,17,S11865,MOTTA SAN GIOVANNI LAZZARO,,37.976978,15.659977,3
Nicotera,17,S11764,NICOTERA,,38.549328,15.933749,3
Nocera,17,S11746,NOCERA TIRINESE,,39.015913,16.119677,3
Palizzi,17,S11859,PALIZZI,,37.91881,15.986405,3
Palmi,17,S11769,PALMI,,38.364914,15.84438,3
Paola,17,S11739,PAOLA,,39.359442,16.033093,3
Pietrapaola,17,S11816,PIETRAPAOLA,,39.540121,16.860819,3
Scalea,17,S11727,SCALEA S.DOMENICA TALAO,,39.8083,15.80139,3
Lamezia T. C.le,17,S11749,LAMEZIA TERME CENTRALE,Lamezia Terme,38.921347,16.255577,2
Cutro,17,S11826,CUTRO,,39.02593,16.963809,3
Gioia Tauro,17,S11766,GIOIA TAURO,,38.423436,15.897516,3
S.Lucido Marina,17,S11740,S.LUCIDO MARINA,,39.313203,16.045546,3
Sibari,17,S11811,SIBARI,,39.749863,16.456922,3
S.Andrea Jonio,17,S11840,S.ANDREA DELL`JONIO,,38.620097,16.553449,3
Montalto Rose,17,S11908,MONTALTO ROSE,,39.407213,16.247291,3
Catanzaro,17,S11956,CATANZARO,Catanzaro,38.896222,16.599081,1
Villa S.Giov.Mar,17,S11775,VILLA S.GIOVANNI MARE,,38.220912,15.632912,3
Joppolo,17,S11763,JOPPOLO,,38.580318,15.897025,3
Bagnara,17,S11770,BAGNARA,,38.282695,15.800327,3
V.S.G.Cannitello,17,S11773,VILLA S.G.CANNITELLO,,38.23409,15.653246,3
Reggio C.Gallico,17,S11777,REGGIO DI CALABRIA GALLICO,,38.165235,15.650716,3
S.Domenica,17,S11786,SANTA DOMENICA,,38.663764,15.859822,3
Mileto,17,S11790,MILETO,,38.577082,16.060041,3
Monte Giordano,17,S11805,MONTE GIORDANO,,40.040812,16.597907,3
Villapiana T.C.,17,S11810,VILLAPIANA TORRE CERCHIARA,,39.790568,16.479497,3
Corigliano Cal.,17,S11812,CORIGLIANO CALABRO,,39.628223,16.514949,3
Mandatoriccio C.,17,S11817,MANDATORICCIO CAMPANA,,39.525442,16.893125,3
Isola Capo Rizz.,17,S11825,ISOLA CAPO RIZZUTO,,39.043084,17.071764,3
Catanzaro Lido,17,S11833,CATANZARO LIDO,,38.821788,16.612975,3
Soverato,17,S11837,SOVERATO,,38.684339,16.549416,3
S.Caterina Jonio,17,S11842,S.CATERINA DELL`JONIO,,38.530452,16.571093,3
Gioiosa Jonica,17,S11848,GIOIOSA JONICA,,38.300812,16.332501,3
Brancaleone,17,S11857,BRANCALEONE,,37.965475,16.103301,3
Bova Marina,17,S11860,BOVA MARINA,,37.930269,15.923897,3
Melito P.S.,17,S11863,MELITO DI PORTO SALVO,,37.916732,15.780816,3
R.C.San Gregorio,17,S11868,REGGIO DI CALABRIA S.GREGORIO,,38.061274,15.652053,3
Spezzano Alb.T.,17,S11901,SPEZZANO ALBANESE TERME,,39.707307,16.287599,3
S.Marco Roggiano,17,S11904,S.MARCO ROGGIANO,,39.605223,16.208776,3
Castiglione C.,17,S11909,CASTIGLIONE COSENTINO,,39.35542,16.244388,3
Feroleto A.P.,17,S11952,FEROLETO ANTICA PIANOPOLI,,38.938255,16.36622,3
Biv. Pantani,17,S11751,BIVIO PANTANI,,39.346697,16.046631,3
Villa S.Giovanni,17,S11774,VILLA SAN GIOVANNI,,38.216638,15.634336,3
Parghelia,17,S11759,PARGHELIA,,38.683341,15.925042,3
Pizzo,17,S11753,PIZZO,,38.726323,16.150615,3
Reggio C. C.le,17,S11781,REGGIO CALABRIA CENTRALE,Reggio Calabria,38.103884,15.635844,1
Reggio C. Mar.,17,S11782,REGGIO CALABRIA MARITTIMA,,38.121947,15.647886,3
Reggio C.Pellaro,17,S11867,REGGIO DI CALABRIA PELLARO,,38.02561,15.650064,3
Ricadi,17,S11761,RICADI,,38.630676,15.839848,3
Roccabernarda,17,S11828,ROCCABERNARDA,,38.942165,16.900439,3
Roccella Jonica,17,S11847,ROCCELLA JONICA,,38.322043,16.406917,3
Rosarno,17,S11765,ROSARNO,,38.488593,15.970149,3
Roseto C.Spulico,17,S11806,ROSETO CAPO SPULICO,,39.972412,16.620275,3
Rossano,17,S11813,ROSSANO,,39.603005,16.640859,3
S.Nicola Arcella,17,S11726,S.NICOLA ARCELLA,,39.850764,15.793165,3
S.Pietro M.,17,S11750,S.PIETRO A MAIDA,,38.867817,16.276306,3
S.Leonardo Cutro,17,S11827,SAN LEONARDO DI CUTRO,,38.954221,16.964409,3
Sangineto,17,S11733,SANGINETO,,39.592487,15.863973,3
Santa Maria,17,S11957,SANTA MARIA DI CATANZARO,,38.864988,16.605785,3
Sapri,17,S11721,SAPRI,,40.078013,15.627204,4
Sellia Marina,17,S11831,SELLIA MARINA,,38.903666,16.764788,3
Settingiano,17,S11954,SETTINGIANO,,38.903198,16.510832,3
Siderno,17,S11850,SIDERNO,,38.2708,16.302,3
Squillace,17,S11835,SQUILLACE,,38.77705,16.570418,3
Strongoli,17,S11822,STRONGOLI,,39.228139,17.108256,3
Thurio,17,S11869,THURIO,,39.69651,16.474098,3
Torano Lattarico,17,S11906,TORANO LATTARICO,,39.49455,16.210509,3
Torre Melissa,17,S11821,TORRE MELISSA,,39.304391,17.108402,3
Trebisacce,17,S11808,TREBISACCE,,39.865561,16.532173,3
Tropea,17,S11760,TROPEA,,38.672302,15.894568,3
Vibo Marina,17,S11754,VIBO MARINA,,38.713731,16.120199,3
Vibo Pizzo,17,S11789,VIBO VALENZIA PIZZO,Vibo Valentia,38.714593,16.139887,3
V.S.G. Bolano,17,S11778,VILLA S. GIOVANNI BOLANO,,38.200739,15.635099,3
Villapiana Lido,17,S11809,VILLAPIANA LIDO,,39.811234,16.490988,3
Zambrone,17,S11758,ZAMBRONE,,38.712738,15.976204,3
Acquappesa,17,S11736,ACQUAPPESA,,39.48648,15.955992,3
Acri Bisignano,17,S11907,ACRI BISIGNANO LUZZI,,39.441389,16.245177,3
Africo Nuovo,17,S11872,AFRICO NUOVO,,38.053759,16.144283,3
Amantea,17,S11744,AMANTEA,,39.134353,16.068448,3
Amendolara Or.,17,S11807,AMENDOLARA ORIOLO,,39.933731,16.60308,3
Ardore,17,S11853,ARDORE,,38.175698,16.207311,3
Badolato,17,S11841,BADOLATO,,38.572268,16.567646,3
Belmonte,17,S11743,BELMONTE CALABRO,,39.164427,16.064515,3
Belvedere M.,17,S11732,BELVEDERE MARITTIMO,,39.616549,15.853039,3
Bianco,17,S11855,BIANCO,,38.089072,16.153348,3
Biv. Settimo,17,S11755,BIVIO SETTIMO,,39.381416,16.222002,3
Botricello,17,S11829,BOTRICELLO,,38.933943,16.857433,3
Bovalino,17,S11854,BOVALINO,,38.149087,16.180584,3
Briatico,17,S11757,BRIATICO,,38.725447,16.025765,3
Calopezzati,17,S11815,CALOPEZZATI,,39.579022,16.819361,3
Campora S.G.,17,S11745,CAMPORA S.GIOV. SERRA AIELLO,,39.068402,16.09102,3
Capo Bonifati,17,S11734,CAPO BONIFATI,,39.558342,15.874052,3
Capo Spartivento,17,S11858,CAPO SPARTIVENTO,,37.924778,16.058342,3
Cariati,17,S11818,CARIATI,,39.496884,16.952018,3
Cassano,17,S11900,CASSANO ALL`IONIO,,39.726326,16.35218,3
Caulonia,17,S11846,CAULONIA,,38.343785,16.467278,3
Cetraro,17,S11735,CETRARO,,39.512553,15.939263,3
Cirella,17,S11730,CIRELLA MAJERA`,,39.708556,15.812289,3
Cirò,17,S11820,CIRO',,39.368701,17.116997,3
Condofuri,17,S11861,CONDOFURI,,37.92761,15.874952,3
Cosenza,17,S11910,COSENZA,Cosenza,39.318386,16.260955,3
Cropani,17,S11830,CROPANI,,38.921968,16.813562,3
Crotone,17,S11823,CROTONE,Crotone,39.0845,17.108418,1
Crucoli,17,S11819,CRUCOLI,,39.449588,17.040718,3
Diamante,17,S11731,DIAMANTE BUONVICINO,,39.67701,15.824278,3
Eccellente,17,S11788,ECCELLENTE,,38.809696,16.232598,3
Falerna,17,S11747,FALERNA,,38.970726,16.14991,3
Favazzina,17,S11771,FAVAZZINA,,38.258742,15.756625,3
Ferruzzano,17,S11856,FERRUZZANO,,38.016304,16.134486,3
Pagani,18,S09813,PAGANI,,40.74654,14.616996,3
Contursi Terme,18,S09826,CONTURSI TERME,,40.630046,15.235486,3
Potenza Centrale,18,S11420,POTENZA CENTRALE,Potenza,40.629469,15.806808,4
Biv. S.Lucia 123,18,S09714,BIVIO S.LUCIA (NA),,40.742888,14.682744,3
Bagnoli Agnano T,18,S09102,BAGNOLI AGNANO TERME,,40.819444,14.166694,3
Albanova,18,S09004,ALBANOVA,,40.996117,14.128596,3
Valle di Maddal.,18,S09304,VALLE DI MADDALONI,,41.087558,14.426049,3
Galdo,18,S09900,GALDO,,40.569272,15.355627,3
Montesano B.,18,S09909,MONTESANO BUONABITACOLO,,40.286725,15.653794,3
Sassano Teggiano,18,S09907,SASSANO TEGGIANO,,40.368687,15.604818,3
Casalnuovo,18,S09216,CASALNUOVO,,40.915559,14.35296,3
Buccino,18,S09828,BUCCINO S.,,40.600806,15.374199,3
Paestum,18,S11703,PAESTUM,,40.421691,15.014915,3
Torchiara,18,S11706,TORCHIARA,,40.315916,15.041267,3
NA P. Leopardi,18,S09104,NAPOLI PIAZZA LEOPARDI,,40.82397,14.199117,3
